id,user_id,protocol,start_timestep,last_timestep,total_time,wifi_duration,privacy_score
pedestrian_1-2_3464_W_7JAQ8,pedestrian_1-2_3464,WiFi,19361.0,19581.0,221.0,6174.0,0.03579527048914804
pedestrian_1-2_3488_W_5BZDV,pedestrian_1-2_3488,WiFi,19553.0,19692.0,140.0,7089.0,0.019748906756947383
pedestrian_1-2_3575_W_DPRQD,pedestrian_1-2_3575,WiFi,19467.0,19701.0,235.0,6873.0,0.03419176487705514
pedestrian_1-2_3590_W_C7DIZ,pedestrian_1-2_3590,WiFi,22304.0,22516.0,213.0,6158.0,0.03458915232218253
pedestrian_1-2_3608_W_3ONOT,pedestrian_1-2_3608,WiFi,22717.0,22859.0,143.0,6988.0,0.02046365197481397
pedestrian_1-2_3692_W_04NCK,pedestrian_1-2_3692,WiFi,24262.0,24548.0,287.0,5961.0,0.04814628418050663
pedestrian_1-2_3693_W_5GAH9,pedestrian_1-2_3693,WiFi,22058.0,22247.0,190.0,7023.0,0.027053965541791257
pedestrian_1-2_3702_W_38SOE,pedestrian_1-2_3702,WiFi,22877.0,23057.0,181.0,5679.0,0.03187180841697482
pedestrian_1-2_3708_W_67UIP,pedestrian_1-2_3708,WiFi,19730.0,19866.0,137.0,6144.0,0.022298177083333332
pedestrian_1-2_3716_W_1UL4N,pedestrian_1-2_3716,WiFi,19676.0,19913.0,238.0,5629.0,0.04228104459051341
pedestrian_1-2_3752_W_3UF6E,pedestrian_1-2_3752,WiFi,20675.0,20803.0,129.0,5481.0,0.02353585112205802
pedestrian_1-2_3821_W_9LDPU,pedestrian_1-2_3821,WiFi,21245.0,21437.0,193.0,7142.0,0.027023242789134694
pedestrian_1-2_3835_W_X6WTW,pedestrian_1-2_3835,WiFi,23158.0,23353.0,196.0,6603.0,0.02968347720733
pedestrian_1-2_3879_W_ZK0C2,pedestrian_1-2_3879,WiFi,19640.0,19877.0,238.0,6481.0,0.03672272797407807
pedestrian_1-2_3908_W_DIF74,pedestrian_1-2_3908,WiFi,19055.0,19308.0,254.0,6464.0,0.039294554455445545
pedestrian_1-2_4019_W_3OOKV,pedestrian_1-2_4019,WiFi,22529.0,22689.0,161.0,5373.0,0.02996463800483901
pedestrian_1-2_4065_W_TIYF7,pedestrian_1-2_4065,WiFi,21688.0,21962.0,275.0,6023.0,0.045658309812385854
pedestrian_1-2_4098_W_PT0FZ,pedestrian_1-2_4098,WiFi,21680.0,21850.0,171.0,6284.0,0.027211966900063653
pedestrian_1-2_4206_W_SS8ZP,pedestrian_1-2_4206,WiFi,19490.0,19673.0,184.0,6944.0,0.026497695852534562
pedestrian_1-2_4208_W_50TUD,pedestrian_1-2_4208,WiFi,21647.0,21814.0,168.0,6604.0,0.025439127801332527
pedestrian_1-2_4249_W_AN5UF,pedestrian_1-2_4249,WiFi,21327.0,21511.0,185.0,5877.0,0.03147864556746639
pedestrian_1-2_4266_W_D0551,pedestrian_1-2_4266,WiFi,20048.0,20257.0,210.0,5854.0,0.0358729074137342
pedestrian_1-2_4270_W_FX6FD,pedestrian_1-2_4270,WiFi,22359.0,22501.0,143.0,7037.0,0.020321159585050447
pedestrian_1-2_4285_W_3WOKV,pedestrian_1-2_4285,WiFi,24218.0,24376.0,159.0,5448.0,0.02918502202643172
pedestrian_1-2_4327_W_AGN7G,pedestrian_1-2_4327,WiFi,21760.0,21984.0,225.0,7115.0,0.03162333099086437
pedestrian_1-2_4329_W_1PE47,pedestrian_1-2_4329,WiFi,23544.0,23704.0,161.0,5659.0,0.028450256229015727
pedestrian_1-2_4376_W_YIY7M,pedestrian_1-2_4376,WiFi,22951.0,23168.0,218.0,6613.0,0.03296537123846968
pedestrian_1-2_4388_W_I4DEN,pedestrian_1-2_4388,WiFi,23191.0,23328.0,138.0,6804.0,0.020282186948853614
pedestrian_1-2_4454_W_UD5GA,pedestrian_1-2_4454,WiFi,20872.0,21114.0,243.0,7131.0,0.0340765671013883
pedestrian_1-2_4464_W_IZBKV,pedestrian_1-2_4464,WiFi,20183.0,20389.0,207.0,5418.0,0.03820598006644518
pedestrian_1-2_4483_W_6SOF2,pedestrian_1-2_4483,WiFi,19395.0,19608.0,214.0,6485.0,0.03299922898997687
pedestrian_1-2_4607_W_80C45,pedestrian_1-2_4607,WiFi,24006.0,24221.0,216.0,6110.0,0.0353518821603928
pedestrian_1-2_4609_W_0E74F,pedestrian_1-2_4609,WiFi,25021.0,25190.0,170.0,7075.0,0.02402826855123675
pedestrian_1-2_4634_W_RD7SX,pedestrian_1-2_4634,WiFi,23954.0,24162.0,209.0,7076.0,0.029536461277557942
pedestrian_1-2_4715_W_HWK85,pedestrian_1-2_4715,WiFi,24789.0,25080.0,292.0,6720.0,0.04345238095238095
pedestrian_1-2_4724_W_HSUQX,pedestrian_1-2_4724,WiFi,24353.0,24669.0,317.0,5843.0,0.05425295225055622
pedestrian_1-2_4730_W_CUZA2,pedestrian_1-2_4730,WiFi,20481.0,20658.0,178.0,6432.0,0.02767412935323383
pedestrian_1-2_4734_W_ZT8C7,pedestrian_1-2_4734,WiFi,23796.0,24000.0,205.0,7159.0,0.028635284257577873
pedestrian_1-2_4753_W_43CWP,pedestrian_1-2_4753,WiFi,21630.0,21870.0,241.0,6759.0,0.03565616215416482
pedestrian_1-2_4771_W_KNZK4,pedestrian_1-2_4771,WiFi,21216.0,21370.0,155.0,5684.0,0.027269528501055594
pedestrian_1-2_4791_W_9QYVA,pedestrian_1-2_4791,WiFi,24331.0,24527.0,197.0,6628.0,0.02972238986119493
pedestrian_1-2_4853_W_LL6TX,pedestrian_1-2_4853,WiFi,18412.0,18637.0,226.0,6891.0,0.032796401102887826
pedestrian_1-2_4886_W_OZDHK,pedestrian_1-2_4886,WiFi,24333.0,24569.0,237.0,5921.0,0.04002702246242189
pedestrian_1-2_4940_W_916SY,pedestrian_1-2_4940,WiFi,22650.0,22904.0,255.0,6464.0,0.039449257425742575
pedestrian_1-2_4955_W_JW20S,pedestrian_1-2_4955,WiFi,24429.0,24610.0,182.0,6920.0,0.02630057803468208
pedestrian_1-2_4962_W_I80DQ,pedestrian_1-2_4962,WiFi,21524.0,21711.0,188.0,6155.0,0.030544272948822095
pedestrian_1-2_5020_W_CF5X6,pedestrian_1-2_5020,WiFi,21316.0,21496.0,181.0,6183.0,0.029273815300016173
pedestrian_1-2_505_W_42WYN,pedestrian_1-2_505,WiFi,19756.0,19967.0,212.0,6196.0,0.0342156229825694
pedestrian_1-2_5092_W_GNPHF,pedestrian_1-2_5092,WiFi,19505.0,19722.0,218.0,6986.0,0.03120526767821357
pedestrian_1-2_5210_W_4YN8B,pedestrian_1-2_5210,WiFi,22200.0,22362.0,163.0,6568.0,0.02481729598051157
pedestrian_1-2_5252_W_S7NKP,pedestrian_1-2_5252,WiFi,22335.0,22464.0,130.0,6293.0,0.020657873828062927
pedestrian_1-2_5288_W_3VTVC,pedestrian_1-2_5288,WiFi,20049.0,20193.0,145.0,6284.0,0.02307447485677912
