id,start_timestep,last_timestep,total_time,user_id,protocol,wifi_duration,privacy_score
pedestrian_1-2_2422_W_WLY6M,24885.0,25145.0,261.0,pedestrian_1-2_2422,WiFi,6365.0,0.04100549882168107
pedestrian_1-2_2473_W_19E2Q,24350.0,24550.0,201.0,pedestrian_1-2_2473,WiFi,5816.0,0.03455983493810179
pedestrian_1-2_250_W_UMQ2X,20640.0,20857.0,218.0,pedestrian_1-2_250,WiFi,5782.0,0.03770321687997233
pedestrian_1-2_2512_W_RCUMV,18254.0,18443.0,190.0,pedestrian_1-2_2512,WiFi,6947.0,0.027349935223837628
pedestrian_1-2_2543_W_YDR14,24467.0,24684.0,218.0,pedestrian_1-2_2543,WiFi,5759.0,0.03785379406146901
pedestrian_1-2_2554_W_OG3HT,22894.0,23125.0,232.0,pedestrian_1-2_2554,WiFi,6340.0,0.03659305993690852
pedestrian_1-2_2564_W_Y18N2,24120.0,24321.0,202.0,pedestrian_1-2_2564,WiFi,6935.0,0.02912761355443403
pedestrian_1-2_2580_W_V8PSQ,18879.0,19038.0,160.0,pedestrian_1-2_2580,WiFi,7070.0,0.02263083451202263
pedestrian_1-2_2598_W_IEFY3,21480.0,21618.0,139.0,pedestrian_1-2_2598,WiFi,6473.0,0.021473814305577012
pedestrian_1-2_2613_W_IX1AA,19011.0,19172.0,162.0,pedestrian_1-2_2613,WiFi,6190.0,0.02617124394184168
pedestrian_1-2_263_W_PZNSB,24225.0,24888.0,664.0,pedestrian_1-2_263,WiFi,5721.0,0.1160636252403426
pedestrian_1-2_2653_W_P8LCZ,24097.0,24409.0,313.0,pedestrian_1-2_2653,WiFi,5917.0,0.052898428257562954
pedestrian_1-2_2702_W_JR3XX,23171.0,23410.0,240.0,pedestrian_1-2_2702,WiFi,6084.0,0.03944773175542406
pedestrian_1-2_2715_W_J4K34,23638.0,23951.0,314.0,pedestrian_1-2_2715,WiFi,6045.0,0.05194375516956162
pedestrian_1-2_2795_W_UKBXO,19638.0,19963.0,326.0,pedestrian_1-2_2795,WiFi,5670.0,0.057495590828924165
pedestrian_1-2_2797_W_89ZVO,20801.0,21026.0,226.0,pedestrian_1-2_2797,WiFi,6046.0,0.03738008600727754
pedestrian_1-2_2875_W_ERAK3,23194.0,23398.0,205.0,pedestrian_1-2_2875,WiFi,5673.0,0.03613608320112815
pedestrian_1-2_303_W_FUC8P,22752.0,22939.0,188.0,pedestrian_1-2_303,WiFi,5548.0,0.033886085075702954
pedestrian_1-2_3052_W_2CL2I,20837.0,20996.0,160.0,pedestrian_1-2_3052,WiFi,6365.0,0.02513747054202671
pedestrian_1-2_3077_W_S1RKW,24107.0,24265.0,159.0,pedestrian_1-2_3077,WiFi,6537.0,0.02432308398347866
pedestrian_1-2_3081_W_0X7O6,20993.0,21142.0,150.0,pedestrian_1-2_3081,WiFi,5591.0,0.026828832051511358
pedestrian_1-2_315_W_9LVF4,19446.0,19834.0,389.0,pedestrian_1-2_315,WiFi,6153.0,0.06322119291402568
pedestrian_1-2_3214_W_VKJTF,18154.0,18607.0,454.0,pedestrian_1-2_3214,WiFi,7047.0,0.06442457783453952
pedestrian_1-2_3224_W_4S3JB,22128.0,22423.0,296.0,pedestrian_1-2_3224,WiFi,5736.0,0.05160390516039052
pedestrian_1-2_3280_W_63XJ3,18686.0,18934.0,249.0,pedestrian_1-2_3280,WiFi,6864.0,0.036276223776223776
pedestrian_1-2_3286_W_AGYHL,21574.0,21879.0,306.0,pedestrian_1-2_3286,WiFi,6578.0,0.046518698692611736
pedestrian_1-2_3378_W_H825D,20404.0,20643.0,240.0,pedestrian_1-2_3378,WiFi,5691.0,0.04217185028993147
pedestrian_1-2_3386_W_EJCQA,19300.0,19513.0,214.0,pedestrian_1-2_3386,WiFi,6871.0,0.03114539368359773
pedestrian_1-2_3389_W_2211P,19759.0,20008.0,250.0,pedestrian_1-2_3389,WiFi,5598.0,0.04465880671668453
pedestrian_1-2_3413_W_NYKNC,22189.0,22351.0,163.0,pedestrian_1-2_3413,WiFi,5593.0,0.029143572322546038
pedestrian_1-2_3464_W_7JAQ8,19361.0,19581.0,221.0,pedestrian_1-2_3464,WiFi,6174.0,0.03579527048914804
pedestrian_1-2_3488_W_O6M74,24253.0,24737.0,485.0,pedestrian_1-2_3488,WiFi,7089.0,0.06841585555085343
pedestrian_1-2_3575_W_DPRQD,19467.0,19701.0,235.0,pedestrian_1-2_3575,WiFi,6873.0,0.03419176487705514
pedestrian_1-2_3590_W_C7DIZ,22304.0,22516.0,213.0,pedestrian_1-2_3590,WiFi,6158.0,0.03458915232218253
pedestrian_1-2_3608_W_A2556,18340.0,18852.0,513.0,pedestrian_1-2_3608,WiFi,6988.0,0.07341156267887808
pedestrian_1-2_3692_W_04NCK,24262.0,24548.0,287.0,pedestrian_1-2_3692,WiFi,5961.0,0.04814628418050663
pedestrian_1-2_3693_W_214YC,23244.0,23647.0,404.0,pedestrian_1-2_3693,WiFi,7023.0,0.05752527409938773
pedestrian_1-2_3702_W_38SOE,22877.0,23057.0,181.0,pedestrian_1-2_3702,WiFi,5679.0,0.03187180841697482
pedestrian_1-2_3708_W_CNUOM,23102.0,23507.0,406.0,pedestrian_1-2_3708,WiFi,6144.0,0.06608072916666667
pedestrian_1-2_3716_W_1UL4N,19676.0,19913.0,238.0,pedestrian_1-2_3716,WiFi,5629.0,0.04228104459051341
pedestrian_1-2_3752_W_AS8TF,19752.0,19970.0,219.0,pedestrian_1-2_3752,WiFi,5481.0,0.039956212370005476
pedestrian_1-2_3821_W_9LDPU,21245.0,21437.0,193.0,pedestrian_1-2_3821,WiFi,7142.0,0.027023242789134694
pedestrian_1-2_3835_W_P77FS,21478.0,21799.0,322.0,pedestrian_1-2_3835,WiFi,6603.0,0.04876571255489929
pedestrian_1-2_3879_W_ZK0C2,19640.0,19877.0,238.0,pedestrian_1-2_3879,WiFi,6481.0,0.03672272797407807
pedestrian_1-2_3908_W_DIF74,19055.0,19308.0,254.0,pedestrian_1-2_3908,WiFi,6464.0,0.039294554455445545
pedestrian_1-2_4019_W_3OOKV,22529.0,22689.0,161.0,pedestrian_1-2_4019,WiFi,5373.0,0.02996463800483901
pedestrian_1-2_4065_W_XL9HL,24240.0,24675.0,436.0,pedestrian_1-2_4065,WiFi,6023.0,0.07238917482981903
pedestrian_1-2_4098_W_PT0FZ,21680.0,21850.0,171.0,pedestrian_1-2_4098,WiFi,6284.0,0.027211966900063653
pedestrian_1-2_4206_W_SS8ZP,19490.0,19673.0,184.0,pedestrian_1-2_4206,WiFi,6944.0,0.026497695852534562
