id,start_timestep,last_timestep,duration,ideal_duration,user_id,protocol,privacy_score
S41HO3IL6PAN,18122.25,18131.25,9.0,15.0,pedestrian_1-1-pt_3629,lte,0.6
20QM4LV2BFFF,18251.75,18270.25,18.5,126.75,pedestrian_1-1-pt_3804,lte,0.14595660749506903
JUV7QVGLPX2A,18339.0,18352.5,13.5,35.75,pedestrian_1-1-pt_3920,lte,0.3776223776223776
7KW3MJR44QAZ,18278.75,18293.5,14.75,266.75,pedestrian_1-1-pt_4026,lte,0.05529522024367385
K7E3SIGQ1X2I,18221.75,18236.25,14.5,161.75,pedestrian_1-1-pt_4067,lte,0.08964451313755796
SONR9LEDWE5M,18305.75,18317.25,11.5,74.75,pedestrian_1-1-pt_4147,lte,0.15384615384615385
PFR92UJNDIHX,18208.75,18223.25,14.5,298.75,pedestrian_1-1-pt_4187,lte,0.048535564853556486
JAKSLOKG2ET8,18133.25,18147.5,14.25,252.75,pedestrian_1-1-pt_438,lte,0.05637982195845697
ZVF2G9MU3Z1K,18286.75,18301.5,14.75,287.75,pedestrian_1-1-pt_4472,lte,0.051259774109470024
WNKGTHFB0NC0,18328.25,18339.25,11.0,51.75,pedestrian_1-1-pt_4489,lte,0.21256038647342995
I0RM4ICZQ0UV,18317.5,18332.25,14.75,188.75,pedestrian_1-1-pt_4537,lte,0.0781456953642384
EE9LC1SIOCDO,18073.25,18104.0,30.75,290.75,pedestrian_1-1-pt_4658,lte,0.1057609630266552
ZE2Q2GU5WTWE,18352.25,18358.25,6.0,11.75,pedestrian_1-1-pt_4671,lte,0.5106382978723404
MGLHJFNJUYIV,18283.5,18298.25,14.75,118.75,pedestrian_1-1-pt_4748,lte,0.12421052631578948
JNKC2KB9H6AF,18236.5,18250.75,14.25,190.75,pedestrian_1-1-pt_4804,lte,0.07470511140235911
3O4EBZM2KK97,18340.25,18354.75,14.5,23.75,pedestrian_1-1-pt_4996,lte,0.6105263157894737
24HLRJPYLVZN,18347.0,18360.75,13.75,48.75,pedestrian_1-1-pt_4999,lte,0.28205128205128205
88UE804RVFXR,18202.5,18217.25,14.75,239.75,pedestrian_1-1-pt_5048,lte,0.061522419186652764
NJE7576AVU8N,18108.75,18123.25,14.5,189.0,pedestrian_1-1-pt_5078,lte,0.07671957671957672
DKGO96UCON8T,18095.75,18127.0,31.25,288.75,pedestrian_1-1-pt_5139,lte,0.10822510822510822
AHZT015A9QD4,18150.0,18162.25,12.25,38.75,pedestrian_1-1-pt_5167,lte,0.3161290322580645
W604CWEGD67C,18309.25,18323.5,14.25,243.75,pedestrian_1-1-pt_530,lte,0.05846153846153846
001VRBGFCRIX,18313.5,18327.75,14.25,100.75,pedestrian_1-1-pt_5392,lte,0.141439205955335
MG4LGLS83UMW,18345.5,18359.75,14.25,57.75,pedestrian_1-1-pt_5498,lte,0.24675324675324675
8SSHL3G52P5C,18333.25,18348.0,14.75,59.75,pedestrian_1-1-pt_5612,lte,0.24686192468619247
QXQ95CA3HTPH,18308.75,18323.0,14.25,219.75,pedestrian_1-1-pt_5809,lte,0.06484641638225255
SLECI1CYVCHG,18160.5,18175.25,14.75,242.75,pedestrian_1-1-pt_5990,lte,0.0607621009268795
M3MCFTVYA0YU,18334.5,18349.25,14.75,257.75,pedestrian_1-1-pt_6139,lte,0.05722599418040737
0BRJI1CY0NDP,18225.25,18236.0,10.75,138.75,pedestrian_1-1-pt_6141,lte,0.07747747747747748
L1YGB0TU00AG,18295.0,18309.5,14.5,179.75,pedestrian_1-1-pt_6157,lte,0.08066759388038942
WLITXKOMMFJH,18324.25,18339.0,14.75,228.75,pedestrian_1-1-pt_6201,lte,0.06448087431693988
GKI60AUVQ06Y,18026.0,18051.5,25.5,347.75,pedestrian_1-1-pt_6269,lte,0.07332854061826025
Y96FH6QS9XEW,18266.0,18280.25,14.25,223.75,pedestrian_1-1-pt_6355,lte,0.06368715083798883
WJAL3SOC5UBK,18073.0,18106.75,33.75,170.25,pedestrian_1-1-pt_6561,lte,0.19823788546255505
47LR4XUAEJZR,18176.75,18191.0,14.25,225.75,pedestrian_1-1-pt_6908,lte,0.06312292358803986
YO5IVX0I2YHV,18261.25,18273.75,12.5,111.75,pedestrian_1-1-pt_6979,lte,0.11185682326621924
A4RMJAAWJM6L,18247.25,18271.0,23.75,170.75,pedestrian_1-1-pt_7040,lte,0.1390922401171303
1VHDIWV7C4U9,18141.5,18155.75,14.25,187.75,pedestrian_1-1-pt_7054,lte,0.0758988015978695
GHPBVTXCLPBE,18251.5,18269.0,17.5,167.75,pedestrian_1-1-pt_7123,lte,0.10432190760059612
BYAPEW2RKVLM,18144.5,18159.25,14.75,250.75,pedestrian_1-1-pt_720,lte,0.058823529411764705
MW9YS0218XXO,18028.5,18043.25,14.75,362.75,pedestrian_1-1-pt_7251,lte,0.04066161268090972
DIEJ15AMQNET,18333.75,18345.75,12.0,58.75,pedestrian_1-1-pt_7368,lte,0.20425531914893616
ZWHAWRF5DLTT,18225.25,18237.25,12.0,49.25,pedestrian_1-1-pt_7440,lte,0.2436548223350254
TKRMCZFSPLQW,18336.75,18350.75,14.0,46.75,pedestrian_1-1-pt_7699,lte,0.2994652406417112
O3DJSUMW507W,18231.5,18246.0,14.5,170.75,pedestrian_1-1-pt_7915,lte,0.0849194729136164
ZPXBIXP0DEOM,18023.75,18075.0,51.25,350.75,pedestrian_1-1-pt_8143,lte,0.14611546685673557
AZ68SZPXQA19,18076.75,18096.25,19.5,66.5,pedestrian_1-1-pt_8289,lte,0.2932330827067669
OWCZX3MYAAHC,18020.25,18035.0,14.75,343.75,pedestrian_1-1-pt_8365,lte,0.04290909090909091
MW4BSZIWMT6S,18342.0,18356.5,14.5,31.75,pedestrian_1-1-pt_8392,lte,0.4566929133858268
1L9ASVC888EK,18222.25,18236.5,14.25,141.75,pedestrian_1-1-pt_841,lte,0.10052910052910052
2D08I5OECKOA,18301.0,18315.75,14.75,79.75,pedestrian_1-1-pt_8424,lte,0.18495297805642633
UAY3WBUMMPS2,18175.0,18189.5,14.5,232.75,pedestrian_1-1-pt_8536,lte,0.06229860365198711
CKUV565EHAIG,18290.5,18303.75,13.25,86.75,pedestrian_1-1-pt_8545,lte,0.15273775216138327
MOU7XIT97LU1,18313.5,18327.75,14.25,85.75,pedestrian_1-1-pt_8551,lte,0.1661807580174927
TLDW7YPVKEC5,18310.5,18323.5,13.0,96.75,pedestrian_1-1-pt_8567,lte,0.1343669250645995
526S5YUCAN81,18282.75,18296.25,13.5,183.75,pedestrian_1-1-pt_8583,lte,0.07346938775510205
VDR8F0FAMYO8,18362.25,18364.0,1.75,1.75,pedestrian_1-1-pt_8597,lte,1.0
JL3OWGJYVOTT,18339.0,18353.5,14.5,269.75,pedestrian_1-1-pt_8618,lte,0.05375347544022243
QXOCCSELY0YE,18141.25,18162.5,21.25,360.75,pedestrian_1-1-pt_8637,lte,0.058905058905058906
DZQ26VLGS20H,18297.5,18311.25,13.75,92.75,pedestrian_1-1-pt_8643,lte,0.14824797843665768
HCNRJUFKV8JL,18248.5,18261.75,13.25,150.75,pedestrian_1-1-pt_8714,lte,0.087893864013267
X7TIYQJOVQV0,18051.5,18068.0,16.5,188.25,pedestrian_1-1-pt_8795,lte,0.08764940239043825
X214DSOHR935,18064.25,18078.5,14.25,334.75,pedestrian_1-1-pt_8810,lte,0.04256908140403286
T67Q0XEPUDX0,18324.5,18338.75,14.25,76.75,pedestrian_1-1-pt_8872,lte,0.18566775244299674
WDYBQJU4NOT5,18333.25,18347.0,13.75,115.75,pedestrian_1-1-pt_8982,lte,0.11879049676025918
RX7XTB12946D,18301.5,18314.5,13.0,89.75,pedestrian_1-1-pt_954,lte,0.14484679665738162
GNM4RVIDGNWA,18108.75,18123.5,14.75,250.25,pedestrian_1-1-veh_105,lte,0.058941058941058944
5NBDATB75G5Z,18200.25,18215.0,14.75,163.75,pedestrian_1-1-veh_114,lte,0.0900763358778626
NRDPQNW9FLFS,18109.25,18123.25,14.0,239.5,pedestrian_1-1-veh_236,lte,0.05845511482254697
AW6AQMGM438E,18354.25,18364.0,9.75,9.75,pedestrian_1-1-veh_475,lte,1.0
DYENQ9YXRCMY,18187.0,18200.25,13.25,240.75,pedestrian_1-1-veh_509,lte,0.055036344755970926
04ZGFDC1QXOC,18032.25,18046.25,14.0,71.75,pedestrian_1-1-veh_546,lte,0.1951219512195122
HK88SCMJ3ED9,18114.0,18128.75,14.75,186.25,pedestrian_1-1-veh_668,lte,0.07919463087248323
6Z58RS6HQPIU,18341.25,18355.5,14.25,49.75,pedestrian_1-1-veh_73,lte,0.2864321608040201
3O37IAOXP74Y,18327.25,18341.5,14.25,57.75,pedestrian_1-1-veh_767,lte,0.24675324675324675
I2ZAHG1FG82G,18080.0,18094.25,14.25,293.75,pedestrian_1-1-veh_790,lte,0.04851063829787234
4DA5SQWOOZFF,18258.5,18272.25,13.75,180.75,pedestrian_1-1-veh_831,lte,0.07607192254495158
92QLB7WKCN0H,18063.5,18078.0,14.5,224.25,pedestrian_1-1-veh_886,lte,0.06465997770345597
FWJ6SJZL60EQ,18196.75,18210.25,13.5,194.75,pedestrian_1-2_104,lte,0.0693196405648267
M2KCWWC1L76O,18357.25,18363.25,6.0,6.75,pedestrian_1-2_1066,lte,0.8888888888888888
7IX29BUR3ACA,18319.25,18332.5,13.25,47.75,pedestrian_1-2_1110,lte,0.2774869109947644
HXN6P6SP7CVM,18138.25,18153.5,15.25,225.75,pedestrian_1-2_1285,lte,0.06755260243632337
Z82Z7JSP1FGM,18296.25,18309.75,13.5,104.75,pedestrian_1-2_1312,lte,0.1288782816229117
M50PP81LBALH,18167.0,18181.75,14.75,260.75,pedestrian_1-2_1313,lte,0.05656759348034516
