id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
MFQSNU5Z6R5S,18031.25,18076.75,pedestrian_1-1-pt_7054,69.75,wifi,45.5,0.6523297491039427
PLER7W33613Y,18001.25,18068.75,pedestrian_1-1-pt_7251,99.75,wifi,67.5,0.6766917293233082
0MGTRIS86ZNL,18013.25,18068.0,pedestrian_1-1-pt_8143,87.75,wifi,54.75,0.6239316239316239
NQ6G0GISD0Y7,18045.25,18101.0,pedestrian_1-1-pt_8289,55.75,wifi,55.75,1.0
PAJKBO4Z2TSU,18020.25,18074.5,pedestrian_1-1-pt_8365,80.75,wifi,54.25,0.6718266253869969
0BH4H96BGK8U,18094.25,18101.0,pedestrian_1-1-pt_8618,6.75,wifi,6.75,1.0
IL0TOSIZATEO,18003.25,18048.5,pedestrian_1-1-pt_8637,97.75,wifi,45.25,0.4629156010230179
B8G2XARODD46,18044.75,18101.0,pedestrian_1-1-pt_8795,91.75,wifi,56.25,0.6130790190735694
G4G475PNF8RH,18029.25,18085.0,pedestrian_1-1-pt_8810,71.75,wifi,55.75,0.7770034843205574
O25C35XENDJY,18036.25,18078.0,pedestrian_1-1-veh_105,96.75,wifi,41.75,0.4315245478036176
J4YGPQ90FAWX,18032.25,18092.25,pedestrian_1-1-veh_546,68.75,wifi,60.0,0.8727272727272727
MQ2JUN2LXMFY,18073.25,18101.0,pedestrian_1-1-veh_668,27.75,wifi,27.75,1.0
M9OALWPSTUS0,18070.25,18101.0,pedestrian_1-1-veh_790,30.75,wifi,30.75,1.0
ZDTCCJYPAD5E,18008.25,18077.0,pedestrian_1-1-veh_886,92.75,wifi,68.75,0.7412398921832885
66T4YIKUQ891,18092.25,18101.0,pedestrian_1-2_1559,8.75,wifi,8.75,1.0
NXYWF4SI6D7N,18064.25,18101.0,pedestrian_1-2_1741,36.75,wifi,36.75,1.0
GJGJ54SCHLXP,18001.25,18070.75,pedestrian_1-2_1990,99.75,wifi,69.5,0.6967418546365914
3VAGBBQRMSS0,18064.25,18101.0,pedestrian_1-2_2171,36.75,wifi,36.75,1.0
FZX5EBBP4PHO,18041.25,18101.0,pedestrian_1-2_285,59.75,wifi,59.75,1.0
SYPE55FF9YJQ,18058.25,18067.5,pedestrian_1-2_3821,9.25,wifi,9.25,1.0
8MU0U68RWA1O,18006.25,18058.25,pedestrian_1-2_3838,94.75,wifi,52.0,0.5488126649076517
WHOQR4208R8Q,18052.25,18101.0,pedestrian_1-2_3940,48.75,wifi,48.75,1.0
GVWDKXXO8H6W,18085.25,18101.0,pedestrian_1-2_4327,15.75,wifi,15.75,1.0
Z3M8HU45TARS,18069.25,18101.0,pedestrian_1-2_4454,31.75,wifi,31.75,1.0
2SF7QJRND2YJ,18041.25,18065.0,pedestrian_1-2_4734,23.75,wifi,23.75,1.0
RUIG7Q99KHNK,18011.25,18076.0,pedestrian_1-2_5770,89.75,wifi,64.75,0.7214484679665738
KLD0BJIC4YK9,18061.25,18101.0,pedestrian_1-2_5791,39.75,wifi,39.75,1.0
RC90XJ5JL61V,18036.25,18101.0,pedestrian_1-2_609,64.75,wifi,64.75,1.0
14ETQQCDVM2Q,18052.25,18101.0,pedestrian_1-2_638,48.75,wifi,48.75,1.0
YBX3IDG6R7ZH,18100.25,18101.0,pedestrian_1-3_1010,0.75,wifi,0.75,1.0
YDU7VRXP0TE3,18048.25,18091.75,pedestrian_1-3_1790,52.75,wifi,43.5,0.8246445497630331
GYX33A8HBXCK,18031.25,18097.0,pedestrian_1-3_2018,69.75,wifi,65.75,0.942652329749104
9W368RTXZMIS,18010.25,18077.25,pedestrian_1-3_2221,90.75,wifi,67.0,0.7382920110192838
GLVDUMS5NPM6,18001.25,18061.75,pedestrian_1-3_2374,99.75,wifi,60.5,0.606516290726817
C28ZQ3WSBD8V,18003.25,18052.5,pedestrian_1-3_2410,49.25,wifi,49.25,1.0
I7PYL8UYMGU0,18056.25,18101.0,pedestrian_1-3_2454,44.75,wifi,44.75,1.0
63YCHL2EXUTJ,18060.25,18101.0,pedestrian_1-3_268,40.75,wifi,40.75,1.0
ZCFWUA30NN6P,18010.25,18070.5,pedestrian_1-3_3320,90.75,wifi,60.25,0.6639118457300276
Q49AMK9XAG67,18078.25,18101.0,pedestrian_1-3_3834,22.75,wifi,22.75,1.0
DL7V4GMG1OQW,18053.25,18101.0,pedestrian_1-3_4838,92.75,wifi,47.75,0.5148247978436657
V2OY1LPY3UOM,18022.25,18087.25,pedestrian_1-3_5363,78.75,wifi,65.0,0.8253968253968254
2J6TJCVHIOW3,18027.25,18064.5,pedestrian_1-3_537,73.75,wifi,37.25,0.5050847457627119
0C9ID4ZFCGR5,18066.25,18101.0,pedestrian_1-3_90,34.75,wifi,34.75,1.0
7N8FQKNAH8FQ,18053.25,18101.0,pedestrian_2-1_1662,47.75,wifi,47.75,1.0
G71UU4IJNVX2,18031.25,18088.5,pedestrian_2-1_3320,69.75,wifi,57.25,0.8207885304659498
QTQCZPK6ACPM,18023.25,18069.5,pedestrian_2-1_3545,77.75,wifi,46.25,0.594855305466238
1RF647LDUQRQ,18072.25,18101.0,pedestrian_2-1_4638,28.75,wifi,28.75,1.0
