id1,id2,start_timestep,last_timestep,duration,user_id,ideal_duration,protocol_id1,protocol_id2,privacy_score
D2BZ44EJ6FXJ,61A7VA996LMV,19376.25,19400.0,23.75,pedestrian_1-1-pt_3193,23.75,lte,wifi,1.0
69J6T5DQ0KJC,LJ0FJPI4D7TV,19377.25,19400.0,22.75,pedestrian_1-3_4714,22.75,wifi,lte,1.0
H1QHENYQQPRQ,9VYXIH1ER60N,19378.25,19400.0,21.75,pedestrian_2-1_3444,21.75,wifi,lte,1.0
IDSO0G0RRDI8,6Y8XROAZG4B6,19379.25,19400.0,20.75,pedestrian_1-1-pt_7005,20.75,lte,wifi,1.0
5TUNP4RUJ049,QCZEZVOIIAXJ,19379.25,19400.0,20.75,pedestrian_1-2_960,20.75,wifi,lte,1.0
88XJKINIOZLT,WSZNVEMTXMOR,19381.25,19400.0,18.75,pedestrian_1-2_512,18.75,lte,wifi,1.0
R97ZG8QHYDX4,W7UK653WH8LO,19381.25,19400.0,18.75,pedestrian_1-3_3975,18.75,lte,wifi,1.0
DVBPFB9RQ84Y,J6VFXJPN7BCH,19381.25,19400.0,18.75,pedestrian_1-2_3345,18.75,lte,wifi,1.0
PX9JUR6703NY,YVUJS3FDC6CA,19384.25,19400.0,15.75,pedestrian_1-2_2473,15.75,wifi,lte,1.0
TJMF95T2VUYN,H7CS3AMTYEMC,19385.25,19400.0,14.75,pedestrian_1-2_2708,14.75,wifi,lte,1.0
IE68L0YGQ18E,IHRAAS8AODV5,19386.25,19400.0,13.75,pedestrian_1-1-pt_8728,13.75,lte,wifi,1.0
AYREBGZXJAW4,9JN9CEIGLPH3,19387.25,19400.0,12.75,pedestrian_1-1-pt_6853,12.75,lte,wifi,1.0
SUMS4FCAZSKK,GA7JDUK97KP1,19387.25,19400.0,12.75,pedestrian_1-1-pt_7080,12.75,wifi,lte,1.0
ZTBPSCZHHHZ0,KT825RBF93G8,19390.25,19400.0,9.75,pedestrian_1-3_5310,9.75,wifi,lte,1.0
OF46W2WUBU1J,YXRCZULKIRQK,19392.25,19400.0,7.75,pedestrian_1-1-pt_8858,7.75,wifi,lte,1.0
D50IYL20A8WI,M5L6TUDJC3EX,19393.25,19400.0,6.75,pedestrian_1-1-pt_4320,6.75,lte,wifi,1.0
M2IJB05W8IYU,95ERDJIX6PXZ,19395.25,19400.0,4.75,pedestrian_1-2_1525,4.75,lte,wifi,1.0
AHCG882IWGA5,28NV6FIC9R02,19395.25,19400.0,4.75,pedestrian_1-2_2763,4.75,wifi,lte,1.0
NBYT3QRPYDEK,WL3EL8P9F438,19396.25,19400.0,3.75,pedestrian_1-2_3748,3.75,wifi,lte,1.0
W7GB01FLZ36C,VR66VVAD4JQV,19398.25,19400.0,1.75,pedestrian_2-1_5856,1.75,lte,wifi,1.0
