id1,id2,start_timestep,last_timestep,duration,user_id,ideal_duration,protocol_id1,protocol_id2,privacy_score
UQR4TTWXY5V9,4JY2LUN1YUYA,18270.25,18355.75,85.5,pedestrian_1-2_1412,93.75,wifi,lte,0.912
BH6F4BGJ9UU1,TC6RHJV91WAB,18271.25,18364.0,92.75,pedestrian_1-1-pt_8643,92.75,wifi,lte,1.0
98UYEL57BKW6,X3Q95XRL63RO,18271.25,18355.5,84.25,pedestrian_1-1-pt_2342,92.75,lte,wifi,0.9083557951482479
6FC7VZN6J4U8,GI49VR6HSG3J,18274.25,18354.25,80.0,pedestrian_1-2_2183,89.75,lte,wifi,0.8913649025069638
SF1PXZVBO8ZR,7E8P3GMA7BZO,18274.25,18355.25,81.0,pedestrian_1-1-pt_954,89.75,lte,wifi,0.9025069637883009
52RIR2NY1AS0,O1A8FH0VZWLW,18276.25,18362.5,86.25,pedestrian_1-3_5139,87.75,wifi,lte,0.9829059829059829
BDEJO9M0KVUS,LY6JRZIFTBKF,18277.25,18361.5,84.25,pedestrian_1-1-pt_8545,86.75,wifi,lte,0.9711815561959655
TUB417HVB2BS,VY3DHQIIWZ6B,18278.25,18355.25,77.0,pedestrian_1-1-pt_8551,85.75,lte,wifi,0.8979591836734694
WW3IV9OS86PD,C49JTQA0YNIV,18280.25,18353.75,73.5,pedestrian_1-2_4955,83.75,lte,wifi,0.8776119402985074
8MK294AWMXK9,T0ZJYU35V89S,18284.25,18362.25,78.0,pedestrian_1-2_3462,79.75,wifi,lte,0.9780564263322884
EY7BO02KLOZM,E3PVUQG0D298,18284.25,18362.25,78.0,pedestrian_1-1-pt_8424,79.75,wifi,lte,0.9780564263322884
LYVCLESI5HJL,GHGGEMCOB1MP,18285.25,18299.25,14.0,pedestrian_2-1_5001,14.0,wifi,lte,1.0
T9IZQ3VIOAVO,OG3V8H0VSGGZ,18287.25,18323.5,36.25,pedestrian_1-1-pt_1253,76.75,wifi,lte,0.4723127035830619
ERLL5G3S87EY,ZA5ZBIJAIEDD,18287.25,18353.25,66.0,pedestrian_1-1-pt_8872,76.75,wifi,lte,0.8599348534201955
DL4XJ11ZV9TS,514ZNI2LXCP3,18289.25,18359.0,69.75,pedestrian_1-1-pt_4147,74.75,wifi,lte,0.9331103678929766
HJLYF7AHYOMZ,EQ2D0K7LAJNW,18290.25,18299.25,9.0,pedestrian_2-1_4331,9.0,wifi,lte,1.0
OB45D6P4OCQA,CZUK5PXKS9JY,18291.25,18360.75,69.5,pedestrian_1-2_3720,72.75,lte,wifi,0.9553264604810997
NRIM2N7N2T6Z,AXH5MZ25BR5I,18293.25,18361.25,68.0,pedestrian_1-1-pt_237,70.75,wifi,lte,0.9611307420494699
TQMN3T77U6FB,DA3KZTOIABDE,18294.25,18362.5,68.25,pedestrian_1-1-pt_317,69.75,lte,wifi,0.978494623655914
863PDS6QMFRU,XHTWQ2Z23MTI,18295.25,18364.0,68.75,pedestrian_2-1_3641,68.75,lte,wifi,1.0
CDNN3BY5FP7N,EWBTNKDJYQAN,18297.25,18361.75,64.5,pedestrian_1-3_5537,66.75,wifi,lte,0.9662921348314607
V2M5KSRQ64TY,Z3IH4A2AG89E,18297.25,18364.0,66.75,pedestrian_1-2_6007,66.75,lte,wifi,1.0
B242MH3SJ3RS,LTOGZ7BQTYFQ,18299.25,18359.75,60.5,pedestrian_1-3_3763,64.75,lte,wifi,0.9343629343629344
SR73ZF8ZRXEC,UNYQRSWRWEO5,18299.25,18360.5,61.25,pedestrian_1-3_824,64.75,lte,wifi,0.9459459459459459
4SGPJH9D43WJ,B94EC2J1OP91,18302.25,18331.0,28.75,pedestrian_1-2_5753,28.75,wifi,lte,1.0
51ENHI3ZIMWL,17W7KMACGHVP,18304.25,18364.0,59.75,pedestrian_1-1-pt_5612,59.75,lte,wifi,1.0
KTWGBAY4QW3K,4KQRL9XSBVXM,18305.25,18359.0,53.75,pedestrian_1-1-pt_7368,58.75,lte,wifi,0.9148936170212766
YGG0CFMIAJTI,70R8GNQQS9PU,18306.25,18361.5,55.25,pedestrian_1-1-veh_767,57.75,wifi,lte,0.9567099567099567
MK3IMZEXH1IJ,L2N7LRU5S0QB,18306.25,18359.75,53.5,pedestrian_1-1-pt_5498,57.75,lte,wifi,0.9264069264069265
I9YM39U9ZJ2D,WMCT6OY5F0S2,18309.25,18364.0,54.75,pedestrian_1-3_1785,54.75,wifi,lte,1.0
32K52M97P5H3,H9L8YVKIP3E7,18309.25,18364.0,54.75,pedestrian_1-2_4853,54.75,wifi,lte,1.0
D6E2KUBHCXIU,EHMWX9S6ZFC7,18310.25,18353.5,43.25,pedestrian_1-3_2323,53.75,lte,wifi,0.8046511627906977
QFF1S6KVUV4Q,FBLU2E0IKNSE,18310.25,18356.25,46.0,pedestrian_1-3_738,53.75,lte,wifi,0.8558139534883721
C5VIJV8AHGRM,B4VZHLOAS453,18312.25,18364.0,51.75,pedestrian_2-1_1302,51.75,wifi,lte,1.0
71XIHGKQHTLK,,18312.25,18363.0,50.75,pedestrian_1-1-pt_4489,51.75,lte,,0.9806763285024155
CSYBXKPCZ2GC,3O625KV1Q2YM,18314.25,18364.0,49.75,pedestrian_1-1-veh_73,49.75,lte,wifi,1.0
3NFKJICKRUZV,0Z70WIBCF5JM,18315.25,18360.75,45.5,pedestrian_1-1-pt_4999,48.75,wifi,lte,0.9333333333333333
6C4HVC2IKXXA,1JCPCL0BDNUA,18316.25,18364.0,47.75,pedestrian_1-2_1110,47.75,lte,wifi,1.0
8OH6PUE7EYBY,X9UB5ADLE92N,18316.25,18350.5,34.25,pedestrian_1-3_1734,47.75,wifi,lte,0.7172774869109948
XS8R3MMH7T30,2GZWQ52S22XI,18317.25,18364.0,46.75,pedestrian_1-1-pt_7699,46.75,wifi,lte,1.0
245ST5EHGDGN,GQK21Z5PQUTO,18323.25,18363.0,39.75,pedestrian_1-1-pt_1949,40.75,wifi,lte,0.9754601226993865
FYZDWWWHCVCQ,JYP0B7I4ZJC6,18325.25,18361.75,36.5,pedestrian_2-1_4127,38.75,lte,wifi,0.9419354838709677
V1E5IEZN84HT,13Z7562G62HR,18327.25,18364.0,36.75,pedestrian_1-3_528,36.75,lte,wifi,1.0
RYOHQ154K6HA,MOGUGITRFCOL,18327.25,18364.0,36.75,pedestrian_1-2_3575,36.75,wifi,lte,1.0
WG1LYK41DDVK,0X15HVNA4608,18328.25,18364.0,35.75,pedestrian_1-3_3759,35.75,wifi,lte,1.0
K0589YOJ610Q,RSF9X49H30N0,18328.25,18364.0,35.75,pedestrian_1-1-pt_3920,35.75,wifi,lte,1.0
Z7GUNTSHJJE9,GJ6I72TX568S,18329.25,18364.0,34.75,pedestrian_1-2_3386,34.75,wifi,lte,1.0
4MJIH6DFOACX,00WCLJTM290V,18329.25,18364.0,34.75,pedestrian_1-2_722,34.75,wifi,lte,1.0
H09IM90H49F8,1CVO3B09HFE1,18332.25,18364.0,31.75,pedestrian_1-2_2670,31.75,lte,wifi,1.0
HDMIP1H01321,ZTKJ4ZPCQBXR,18332.25,18364.0,31.75,pedestrian_1-1-pt_8392,31.75,lte,wifi,1.0
EE06DJVK90D4,I3IEWC6A6LO2,18336.25,18364.0,27.75,pedestrian_1-2_3280,27.75,wifi,lte,1.0
CDNZIG8PTJ51,I5SCF8M66N04,18336.25,18364.0,27.75,pedestrian_1-3_3737,27.75,wifi,lte,1.0
V499GYHV7LVV,TGCHO91S0I06,18338.25,18364.0,25.75,pedestrian_1-2_593,25.75,wifi,lte,1.0
3O4EBZM2KK97,6SPL2DQCRYQ9,18340.25,18364.0,23.75,pedestrian_1-1-pt_4996,23.75,lte,wifi,1.0
JRF8MI3X3A9Y,9GJJQOHEYRXY,18341.25,18364.0,22.75,pedestrian_1-2_1600,22.75,lte,wifi,1.0
3CIU928DJ1SM,GN90X5IQ5V7H,18343.25,18364.0,20.75,pedestrian_2-1_5672,20.75,lte,wifi,1.0
8205M1QLJICI,9U9G5NSQISKC,18346.25,18355.0,8.75,pedestrian_1-3_1112,8.75,wifi,lte,1.0
4GPRP7E0DBXM,31RSXLHSZP5I,18347.25,18364.0,16.75,pedestrian_1-3_1264,16.75,wifi,lte,1.0
BX7IZ880SXAU,UPJBP0MOIZNH,18350.25,18364.0,13.75,pedestrian_1-1-pt_2162,13.75,wifi,lte,1.0
V1G14R9SCEX0,ZE2Q2GU5WTWE,18352.25,18364.0,11.75,pedestrian_1-1-pt_4671,11.75,wifi,lte,1.0
AKNK5SAQF35G,AW6AQMGM438E,18354.25,18364.0,9.75,pedestrian_1-1-veh_475,9.75,wifi,lte,1.0
IZOS248Z4CLQ,DTW1N0EM9M2F,18355.25,18364.0,8.75,pedestrian_1-2_280,8.75,wifi,lte,1.0
M2KCWWC1L76O,3LJOPK7PX13G,18357.25,18364.0,6.75,pedestrian_1-2_1066,6.75,lte,wifi,1.0
5KHD5S0C92P5,CWG2216XHSXW,18362.25,18364.0,1.75,pedestrian_2-1_1834,1.75,wifi,lte,1.0
4PZYPIABKW7V,VDR8F0FAMYO8,18362.25,18364.0,1.75,pedestrian_1-1-pt_8597,1.75,wifi,lte,1.0
V60DSK9VVFT0,LTAF4V25IAUO,18362.25,18364.0,1.75,pedestrian_2-1_3498,1.75,lte,wifi,1.0
T0KPCYHZ21NQ,4OTJPZY72H1K,18363.25,18364.0,0.75,pedestrian_1-2_4700,0.75,lte,wifi,1.0
