id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
J4YGPQ90FAWX,18032.25,18092.25,pedestrian_1-1-veh_546,71.75,wifi,60.0,0.8362369337979094
FW1ATYJ9I7UQ,19261.5,19330.25,pedestrian_1-1-veh_569,139.75,wifi,68.75,0.4919499105545617
P7QTVXX3Z2AC,19254.5,19327.5,pedestrian_1-1-veh_572,349.75,wifi,73.0,0.2087205146533238
1CDFPYXT2TJM,18412.25,18475.25,pedestrian_1-1-veh_585,189.5,wifi,63.0,0.3324538258575198
W2008NLMXK36,18734.0,18802.25,pedestrian_1-1-veh_602,242.5,wifi,68.25,0.28144329896907216
TRTGLJIVY0XR,19238.75,19303.0,pedestrian_1-1-veh_608,269.75,wifi,64.25,0.2381835032437442
6DKAYUOMY2R4,19197.25,19253.5,pedestrian_1-1-veh_617,244.75,wifi,56.25,0.22982635342185903
B7LQVA5SVF5K,19153.0,19214.25,pedestrian_1-1-veh_618,277.0,wifi,61.25,0.22111913357400723
G409RH5SBNEB,18583.75,18651.25,pedestrian_1-1-veh_65,391.25,wifi,67.5,0.17252396166134185
POSE8YCN79D2,18157.0,18229.0,pedestrian_1-1-veh_668,186.25,wifi,72.0,0.3865771812080537
KFGGDI4G3NOT,19367.25,19400.0,pedestrian_1-1-veh_689,32.75,wifi,32.75,1.0
3O625KV1Q2YM,18314.25,18388.0,pedestrian_1-1-veh_73,250.75,wifi,73.75,0.29411764705882354
D4VG6QY9680H,18345.5,18408.0,pedestrian_1-1-veh_767,185.5,wifi,62.5,0.33692722371967654
AH0CW6W7GJCJ,18254.75,18314.25,pedestrian_1-1-veh_790,375.75,wifi,59.5,0.15834996673320026
ZF3AM3NKS2I9,18929.0,18990.5,pedestrian_1-1-veh_817,327.5,wifi,61.5,0.18778625954198475
8YU12XWDPRFZ,19175.75,19233.0,pedestrian_1-1-veh_824,329.75,wifi,57.25,0.17361637604245642
P6W7JE5K8KOJ,18315.0,18381.5,pedestrian_1-1-veh_831,229.25,wifi,66.5,0.2900763358778626
ONY640RR6WOP,19287.25,19359.75,pedestrian_1-1-veh_856,112.75,wifi,72.5,0.6430155210643016
WFSKDST27B3L,18893.25,18959.0,pedestrian_1-1-veh_879,113.75,wifi,65.75,0.578021978021978
ZDTCCJYPAD5E,18008.25,18077.0,pedestrian_1-1-veh_886,224.25,wifi,68.75,0.30657748049052397
M4AA5GZFD77E,18780.0,18838.75,pedestrian_1-1-veh_97,398.25,wifi,58.75,0.1475204017576899
3DOXGRU93CQC,18931.0,18999.25,pedestrian_1-2_1002,354.25,wifi,68.25,0.1926605504587156
W9IE88ZVJRYK,19284.25,19353.5,pedestrian_1-2_1025,338.75,wifi,69.25,0.2044280442804428
5QDIYOPH8F40,18169.25,18238.5,pedestrian_1-2_104,261.75,wifi,69.25,0.26456542502387775
3SZL8CVGDAZ3,18670.25,18735.0,pedestrian_1-2_1063,208.5,wifi,64.75,0.3105515587529976
4Z5KT9C4J7J1,18529.0,18595.0,pedestrian_1-2_1066,419.75,wifi,66.0,0.15723645026801666
0N45WGXCJ933,18520.0,18591.75,pedestrian_1-2_1110,330.25,wifi,71.75,0.21725965177895534
1MC6SKZULE14,18867.25,18941.25,pedestrian_1-2_1181,288.25,wifi,74.0,0.2567215958369471
KW2QYQY95DSM,19323.25,19394.5,pedestrian_1-2_1219,137.75,wifi,71.25,0.5172413793103449
ZFRIX6SQVSYI,18637.5,18707.0,pedestrian_1-2_1255,170.0,wifi,69.5,0.4088235294117647
4T1YB03YKIB4,19296.5,19371.25,pedestrian_1-2_1274,216.75,wifi,74.75,0.34486735870818913
Z6M8G0YJX8P8,18447.0,18516.75,pedestrian_1-2_1275,242.5,wifi,69.75,0.2876288659793814
UR7J8ZURWZUZ,18288.75,18345.0,pedestrian_1-2_1285,307.25,wifi,56.25,0.18307567127746135
UUUJGGEIECO1,18816.25,18868.75,pedestrian_1-2_1309,196.0,wifi,52.5,0.26785714285714285
R63WMTF3EERR,18303.25,18350.5,pedestrian_1-2_1312,177.0,wifi,47.25,0.2669491525423729
I8BMNTTIKDGP,18144.75,18217.0,pedestrian_1-2_1313,276.0,wifi,72.25,0.2617753623188406
MT6EUEHF71YE,18227.5,18272.75,pedestrian_1-2_1330,117.5,wifi,45.25,0.3851063829787234
