id,start_timestep,last_timestep,duration,ideal_duration,user_id,protocol,privacy_score
MW9YS0218XXO,18028.5,18043.25,14.75,99.75,pedestrian_1-1-pt_7251,lte,0.14786967418546365
ZPXBIXP0DEOM,18023.75,18075.0,51.25,87.75,pedestrian_1-1-pt_8143,lte,0.584045584045584
SAG3W1A0YFXX,18057.5,18096.25,38.75,55.75,pedestrian_1-1-pt_8289,lte,0.695067264573991
OWCZX3MYAAHC,18020.25,18035.0,14.75,80.75,pedestrian_1-1-pt_8365,lte,0.1826625386996904
GSC58NCDOUJF,18094.25,18101.0,6.75,6.75,pedestrian_1-1-pt_8618,lte,1.0
MMET3AY84TLA,18007.75,18026.0,18.25,97.75,pedestrian_1-1-pt_8637,lte,0.1867007672634271
X7TIYQJOVQV0,18051.5,18080.0,28.5,91.75,pedestrian_1-1-pt_8795,lte,0.3106267029972752
X214DSOHR935,18064.25,18078.5,14.25,71.75,pedestrian_1-1-pt_8810,lte,0.1986062717770035
ULCP1NDWV57I,18075.25,18089.25,14.0,96.75,pedestrian_1-1-veh_105,lte,0.14470284237726097
04ZGFDC1QXOC,18032.25,18046.25,14.0,68.75,pedestrian_1-1-veh_546,lte,0.20363636363636364
96RQK37PQAK4,18088.5,18101.0,12.5,27.75,pedestrian_1-1-veh_668,lte,0.45045045045045046
I2ZAHG1FG82G,18080.0,18094.25,14.25,30.75,pedestrian_1-1-veh_790,lte,0.4634146341463415
92QLB7WKCN0H,18063.5,18078.0,14.5,92.75,pedestrian_1-1-veh_886,lte,0.15633423180592992
52K1IAHXLKX9,18092.25,18101.0,8.75,8.75,pedestrian_1-2_1559,lte,1.0
Q90IQ5ECAVHB,18086.0,18095.0,9.0,36.75,pedestrian_1-2_1741,lte,0.24489795918367346
QQRWMZ852PVL,18077.25,18091.5,14.25,99.75,pedestrian_1-2_1990,lte,0.14285714285714285
IE2O0OZX799J,18080.0,18093.5,13.5,36.75,pedestrian_1-2_2171,lte,0.3673469387755102
AXL2U7CE9UCF,18051.75,18065.5,13.75,59.75,pedestrian_1-2_285,lte,0.2301255230125523
MTNOW11TC372,18062.0,18066.5,4.5,9.25,pedestrian_1-2_3821,lte,0.4864864864864865
4IBDMNNMI80G,18037.25,18056.25,19.0,94.75,pedestrian_1-2_3838,lte,0.20052770448548812
3OV29XDTFYGI,18063.0,18074.0,11.0,48.75,pedestrian_1-2_3940,lte,0.22564102564102564
MOHGYFBYC9TW,18091.5,18099.25,7.75,15.75,pedestrian_1-2_4327,lte,0.49206349206349204
X017YU0D88UR,18086.5,18098.75,12.25,31.75,pedestrian_1-2_4454,lte,0.3858267716535433
6E6R4MMJIIR4,18048.0,18056.75,8.75,23.75,pedestrian_1-2_4734,lte,0.3684210526315789
PPN2AEFM7YLJ,18044.5,18058.75,14.25,89.75,pedestrian_1-2_5770,lte,0.15877437325905291
VGCIL8ZMEBLE,18075.75,18090.5,14.75,39.75,pedestrian_1-2_5791,lte,0.3710691823899371
1Y479OEHF2VV,18043.75,18059.5,15.75,64.75,pedestrian_1-2_609,lte,0.24324324324324326
J552F226QX1Z,18086.25,18099.25,13.0,48.75,pedestrian_1-2_638,lte,0.26666666666666666
RKRNBPLN3XAQ,18100.25,18101.0,0.75,0.75,pedestrian_1-3_1010,lte,1.0
TRVJFCNWN7CJ,18072.5,18088.0,15.5,52.75,pedestrian_1-3_1790,lte,0.2938388625592417
3DOLGY2ZZUHU,18047.75,18060.5,12.75,69.75,pedestrian_1-3_2018,lte,0.1827956989247312
QKJO8Z05E7YC,18044.75,18071.75,27.0,90.75,pedestrian_1-3_2221,lte,0.2975206611570248
TKJS90SEYF1R,18001.25,18028.5,27.25,99.75,pedestrian_1-3_2374,lte,0.2731829573934837
HK2I9BRODF4N,18003.25,18016.75,13.5,49.25,pedestrian_1-3_2410,lte,0.27411167512690354
0ZN4D3TYBVEU,18089.0,18101.0,12.0,44.75,pedestrian_1-3_2454,lte,0.2681564245810056
QHG0U8ZS19A3,18071.75,18098.5,26.75,40.75,pedestrian_1-3_268,lte,0.656441717791411
81EF8YWKNEQB,18026.5,18041.0,14.5,90.75,pedestrian_1-3_3320,lte,0.15977961432506887
5KXXX9RKC9XB,18091.5,18101.0,9.5,22.75,pedestrian_1-3_3834,lte,0.4175824175824176
6WK565C046ZP,18083.25,18096.75,13.5,92.75,pedestrian_1-3_4838,lte,0.14555256064690028
LT78DIZHJ1WH,18064.75,18079.5,14.75,78.75,pedestrian_1-3_5363,lte,0.1873015873015873
DB4HW1V9NHT5,18027.25,18048.5,21.25,73.75,pedestrian_1-3_537,lte,0.288135593220339
Y8BAO0QFK5U9,18084.75,18101.0,16.25,34.75,pedestrian_1-3_90,lte,0.4676258992805755
HG89YIXBSSF9,18053.25,18070.0,16.75,47.75,pedestrian_2-1_1662,lte,0.3507853403141361
4RS74NCBSIE7,18031.25,18063.25,32.0,69.75,pedestrian_2-1_3320,lte,0.45878136200716846
W5DFZS48EI2I,18026.75,18041.5,14.75,77.75,pedestrian_2-1_3545,lte,0.18971061093247588
7LIHETV9ZS9K,18080.0,18094.75,14.75,28.75,pedestrian_2-1_4638,lte,0.5130434782608696
