id,start_timestep,last_timestep,user_id,ideal_duration,protocol,duration,privacy_score
44B6VMCDEK6S,19129.25,19144.0,pedestrian_1-1-pt_3174,260.75,lte,14.75,0.05656759348034516
TVTUW4XPFJQ6,18514.5,18529.25,pedestrian_1-1-pt_319,1020.25,lte,14.75,0.014457240872335212
D2BZ44EJ6FXJ,19376.25,19391.0,pedestrian_1-1-pt_3193,23.75,lte,14.75,0.6210526315789474
RXMIRW9FZOTX,19355.0,19369.25,pedestrian_1-1-pt_3207,81.75,lte,14.25,0.1743119266055046
YO13S0WUCNEI,19264.5,19278.5,pedestrian_1-1-pt_3230,142.75,lte,14.0,0.09807355516637478
6AKWC0B7GH00,18274.0,18288.75,pedestrian_1-1-pt_325,819.75,lte,14.75,0.01799329063738945
CKH3S23GIDX5,18406.75,18420.75,pedestrian_1-1-pt_3251,421.0,lte,14.0,0.0332541567695962
B3GXPPLLLZ6O,18781.25,18796.0,pedestrian_1-1-pt_3275,669.75,lte,14.75,0.02202314296379246
9T8OCXNC3Z56,19341.75,19356.25,pedestrian_1-1-pt_3300,113.75,lte,14.5,0.12747252747252746
2YLTN6M6M8ZV,19377.5,19391.0,pedestrian_1-1-pt_3366,34.75,lte,13.5,0.38848920863309355
OM9OMOIWWC5H,19232.0,19245.75,pedestrian_1-1-pt_3383,173.75,lte,13.75,0.07913669064748201
VFTHWD64W8WC,19274.25,19288.75,pedestrian_1-1-pt_3402,222.75,lte,14.5,0.06509539842873176
GYDYL6IWRGFA,18233.75,18248.5,pedestrian_1-1-pt_3431,1367.75,lte,14.75,0.010784134527508682
BR0U7SMTQDHM,18869.0,18883.75,pedestrian_1-1-pt_3487,627.75,lte,14.75,0.023496614894464356
MME6MSJPKOAK,18946.0,18960.0,pedestrian_1-1-pt_3489,287.0,lte,14.0,0.04878048780487805
5UPHJKUBI0UQ,19364.0,19377.25,pedestrian_1-1-pt_3568,42.75,lte,13.25,0.30994152046783624
GANCKN45OOQS,19329.0,19343.25,pedestrian_1-1-pt_3571,111.75,lte,14.25,0.12751677852348994
DC7AOH2V8YQL,18725.5,18740.25,pedestrian_1-1-pt_358,256.0,lte,14.75,0.0576171875
8I9YX8V280PW,19309.25,19323.0,pedestrian_1-1-pt_3595,120.75,lte,13.75,0.11387163561076605
63ZHJV1BAA48,18782.0,18796.75,pedestrian_1-1-pt_3615,988.75,lte,14.75,0.014917825537294564
4BH63F388E2F,19378.5,19391.75,pedestrian_1-1-pt_3624,60.75,lte,13.25,0.21810699588477367
SB5764N3X549,18771.0,18785.5,pedestrian_1-1-pt_3626,881.0,lte,14.5,0.016458569807037457
S41HO3IL6PAN,18122.25,18131.25,pedestrian_1-1-pt_3629,15.0,lte,9.0,0.6
Z6M4B8EFZ3QG,19349.5,19364.25,pedestrian_1-1-pt_3633,252.75,lte,14.75,0.058358061325420374
0SRSWM85821U,18808.5,18823.25,pedestrian_1-1-pt_3651,731.75,lte,14.75,0.020157157499145883
SC54A7VWEMVN,18977.0,18984.75,pedestrian_1-1-pt_3671,30.75,lte,7.75,0.25203252032520324
GRP3OQYY9X9J,19365.0,19378.75,pedestrian_1-1-pt_3718,153.75,lte,13.75,0.08943089430894309
ICTIJOIM5CBN,18801.5,18816.0,pedestrian_1-1-pt_3727,948.75,lte,14.5,0.015283267457180501
1T9GSB21HY46,19316.25,19331.0,pedestrian_1-1-pt_3744,83.75,lte,14.75,0.1761194029850746
P2TT2MTTQLYQ,18871.5,18886.25,pedestrian_1-1-pt_3769,647.5,lte,14.75,0.02277992277992278
97L3NETPVS1B,18363.0,18377.5,pedestrian_1-1-pt_3804,163.75,lte,14.5,0.08854961832061069
CE9YG18S6C57,19166.0,19180.5,pedestrian_1-1-pt_3842,172.75,lte,14.5,0.08393632416787265
UQ4KXYWYJUVK,18523.5,18536.5,pedestrian_1-1-pt_3858,111.5,lte,13.0,0.11659192825112108
79MUE4UEVC1O,19133.25,19148.0,pedestrian_1-1-pt_3867,283.75,lte,14.75,0.051982378854625554
2YPXU4NT2SI4,18720.25,18734.75,pedestrian_1-1-pt_388,443.25,lte,14.5,0.032712915961646924
QDGVV6JLRPUE,19343.25,19355.5,pedestrian_1-1-pt_3906,76.75,lte,12.25,0.15960912052117263
JLXVMDOKR0QM,18968.75,18983.5,pedestrian_1-1-pt_392,593.75,lte,14.75,0.024842105263157895
JUV7QVGLPX2A,18339.0,18352.5,pedestrian_1-1-pt_3920,312.5,lte,13.5,0.0432
51ODJDR1VVG1,18905.75,18920.5,pedestrian_1-1-pt_3927,470.25,lte,14.75,0.031366294524189264
97CRJBN7MKUS,19372.25,19383.0,pedestrian_1-1-pt_394,30.75,lte,10.75,0.34959349593495936
R89VSTKNFB9U,19208.5,19223.25,pedestrian_1-1-pt_3972,198.75,lte,14.75,0.07421383647798742
R8GC5LQGBP47,18586.0,18600.75,pedestrian_1-1-pt_4023,997.75,lte,14.75,0.014783262340265597
7KW3MJR44QAZ,18278.75,18293.5,pedestrian_1-1-pt_4026,1302.75,lte,14.75,0.011322203032047591
NJ0SNTYGJUG0,19363.25,19377.75,pedestrian_1-1-pt_4027,242.75,lte,14.5,0.05973223480947477
UAM5SLNH8JM3,19390.75,19400.0,pedestrian_1-1-pt_4058,24.75,lte,9.25,0.37373737373737376
9APKWBRBNYGG,18431.0,18445.75,pedestrian_1-1-pt_4067,733.5,lte,14.75,0.02010906612133606
RH3QD2HB4E0I,19300.75,19315.5,pedestrian_1-1-pt_4091,464.75,lte,14.75,0.03173749327595481
EVBWNRWF4EGB,18567.5,18582.25,pedestrian_1-1-pt_4147,1110.75,lte,14.75,0.01327931577762773
KT66EWN2YG5X,18384.25,18399.0,pedestrian_1-1-pt_4187,707.75,lte,14.75,0.020840692334864006
VK2WGRCZ66LA,18781.25,18796.0,pedestrian_1-1-pt_4215,415.75,lte,14.75,0.035478051713770296
59OCXL7MYF8L,18725.75,18740.5,pedestrian_1-1-pt_4232,771.75,lte,14.75,0.019112406867508907
8WSM50I8IQ46,19015.5,19030.0,pedestrian_1-1-pt_4251,773.75,lte,14.5,0.018739903069466882
B487RHV5LY9G,18643.5,18658.25,pedestrian_1-1-pt_4262,710.25,lte,14.75,0.020767335445265753
D50IYL20A8WI,19393.25,19397.75,pedestrian_1-1-pt_4320,6.75,lte,4.5,0.6666666666666666
YJNRZR19WTZA,18529.25,18544.0,pedestrian_1-1-pt_4329,633.75,lte,14.75,0.023274161735700197
VNJ6B6ZBW62J,19350.75,19365.5,pedestrian_1-1-pt_4368,70.75,lte,14.75,0.20848056537102475
6O7R0GEI1VMZ,18780.75,18795.5,pedestrian_1-1-pt_438,1288.75,lte,14.75,0.011445198836081475
K173I10WW7PP,19057.5,19072.25,pedestrian_1-1-pt_4410,854.75,lte,14.75,0.01725650775080433
X4X2IYLVFGS1,18624.75,18639.5,pedestrian_1-1-pt_4463,985.75,lte,14.75,0.014963225970073548
4Z3EKPH9F9D0,18437.75,18452.5,pedestrian_1-1-pt_4466,610.75,lte,14.75,0.024150634465820713
ZVF2G9MU3Z1K,18286.75,18301.5,pedestrian_1-1-pt_4472,1083.0,lte,14.75,0.013619575253924284
CI851IYGYZDM,18382.75,18397.5,pedestrian_1-1-pt_4489,1087.75,lte,14.75,0.01356010112617789
ESBVZC42TS9D,19188.0,19202.5,pedestrian_1-1-pt_4517,704.75,lte,14.5,0.020574671869457255
FUNSUVWPDHIG,19376.75,19391.25,pedestrian_1-1-pt_4529,87.75,lte,14.5,0.16524216524216523
I0RM4ICZQ0UV,18317.5,18332.25,pedestrian_1-1-pt_4537,1224.75,lte,14.75,0.012043274137579097
BMQSGBASPCWX,19372.25,19384.25,pedestrian_1-1-pt_4552,27.75,lte,12.0,0.43243243243243246
BTXI3TVB5TU7,19282.0,19296.75,pedestrian_1-1-pt_4632,650.75,lte,14.75,0.02266615443718786
O5XEETO5PXU4,19005.25,19020.0,pedestrian_1-1-pt_4638,394.75,lte,14.75,0.037365421152628246
9VWUYBQ75X8P,19229.5,19244.25,pedestrian_1-1-pt_4645,354.75,lte,14.75,0.041578576462297394
W11KIL91LSIW,18192.5,18207.0,pedestrian_1-1-pt_4658,642.0,lte,14.5,0.022585669781931463
XGST8TG8PPZ6,18422.0,18436.75,pedestrian_1-1-pt_4671,946.75,lte,14.75,0.01557961447055717
SOVCJ3668W4F,19137.0,19151.75,pedestrian_1-1-pt_4710,281.75,lte,14.75,0.05235137533274179
HPVMK9L3ESTP,18749.25,18762.75,pedestrian_1-1-pt_4715,74.75,lte,13.5,0.1806020066889632
BY0YUQ6IRVUO,19304.25,19318.75,pedestrian_1-1-pt_4736,501.75,lte,14.5,0.028898854010961636
MRIYREHXSAMX,19313.75,19328.25,pedestrian_1-1-pt_4743,168.75,lte,14.5,0.08592592592592592
2J6HMJ6TE11F,18769.25,18783.5,pedestrian_1-1-pt_4745,687.75,lte,14.25,0.020719738276990186
MGLHJFNJUYIV,18283.5,18298.25,pedestrian_1-1-pt_4748,922.5,lte,14.75,0.015989159891598916
VS2P54UPJUAV,19362.0,19376.5,pedestrian_1-1-pt_4751,303.75,lte,14.5,0.047736625514403296
4LBUK0J1HU01,19364.0,19378.5,pedestrian_1-1-pt_4785,69.75,lte,14.5,0.2078853046594982
RT85HK8UM4BD,18694.25,18708.75,pedestrian_1-1-pt_4804,812.5,lte,14.5,0.017846153846153845
UZTEIE3E4COC,18793.0,18807.5,pedestrian_1-1-pt_4818,676.75,lte,14.5,0.021425932766900628
PS5AB5AGNIK0,18863.0,18877.5,pedestrian_1-1-pt_4875,422.25,lte,14.5,0.03433984606275903
VG0G0EBVETB1,18604.5,18618.5,pedestrian_1-1-pt_4879,88.0,lte,14.0,0.1590909090909091
2AIS20K5N8TS,18807.5,18822.25,pedestrian_1-1-pt_494,947.75,lte,14.75,0.01556317594302295
XNDBYYLCQWG3,19206.75,19221.25,pedestrian_1-1-pt_4956,353.75,lte,14.5,0.04098939929328622
7WZSWD0G4HRK,18515.5,18530.0,pedestrian_1-1-pt_4962,456.5,lte,14.5,0.03176341730558598
