id,start_timestep,last_timestep,duration,ideal_duration,user_id,protocol,privacy_score
M55S45TOV3IX,19266.0,19280.0,14.0,217.75,pedestrian_1-2_4433,lte,0.0642939150401837
2WNT5MFUVQT4,18110.5,18124.75,14.25,247.75,pedestrian_1-2_4454,lte,0.05751765893037336
2UX3LCWRA48L,18940.75,18955.0,14.25,249.25,pedestrian_1-2_4483,lte,0.05717151454363089
LU5BCERA3OME,19068.0,19082.75,14.75,398.25,pedestrian_1-2_4533,lte,0.037037037037037035
TC1KS3LFX7MG,18915.25,18929.5,14.25,375.5,pedestrian_1-2_4577,lte,0.03794940079893475
22A1MM321KLJ,18968.75,18983.5,14.75,202.5,pedestrian_1-2_4580,lte,0.0728395061728395
PONVGMVNSQ5V,18897.75,18912.25,14.5,231.25,pedestrian_1-2_4595,lte,0.0627027027027027
9YDHZO3A0SUM,19090.25,19097.25,7.0,7.0,pedestrian_1-2_4607,lte,1.0
ZVRTF1JEE6U2,18192.75,18207.0,14.25,174.5,pedestrian_1-2_4609,lte,0.08166189111747851
0J7IB2P1M7RH,19201.75,19216.25,14.5,162.25,pedestrian_1-2_4610,lte,0.08936825885978428
9JWN5WE6PTLF,18135.25,18147.25,12.0,38.75,pedestrian_1-2_4634,lte,0.3096774193548387
G1BZSHBMJVQ9,18928.0,18942.5,14.5,240.75,pedestrian_1-2_4658,lte,0.060228452751817235
5QWE7N1XO0OM,18745.0,18767.25,22.25,408.0,pedestrian_1-2_4700,lte,0.0545343137254902
P4RKU2WMAQK1,18597.25,18609.75,12.5,228.0,pedestrian_1-2_4715,lte,0.05482456140350877
GEW7DRW65Y20,18611.0,18623.5,12.5,179.25,pedestrian_1-2_4719,lte,0.0697350069735007
CA1Q3024AM97,19373.75,19388.0,14.25,42.75,pedestrian_1-2_4724,lte,0.3333333333333333
4QUGILY04RY3,18639.75,18650.75,11.0,30.5,pedestrian_1-2_4727,lte,0.36065573770491804
3OJZY1PVGOLA,19248.5,19262.75,14.25,631.75,pedestrian_1-2_4730,lte,0.022556390977443608
6E6R4MMJIIR4,18048.0,18056.75,8.75,23.75,pedestrian_1-2_4734,lte,0.3684210526315789
KZPGTARBZL26,19382.5,19393.75,11.25,51.75,pedestrian_1-2_475,lte,0.21739130434782608
MWPTE7DL6131,18657.25,18671.5,14.25,240.5,pedestrian_1-2_4753,lte,0.059251559251559255
T8JFH36W4S3X,18590.75,18604.75,14.0,87.5,pedestrian_1-2_4791,lte,0.16
WPU5DOUR6OFH,19274.5,19289.25,14.75,168.0,pedestrian_1-2_4793,lte,0.08779761904761904
XTZDAZ6TG6QP,19331.25,19346.0,14.75,184.5,pedestrian_1-2_4805,lte,0.07994579945799458
P2GBTXPKP4KB,18340.0,18354.75,14.75,85.5,pedestrian_1-2_4853,lte,0.17251461988304093
I9U2II2BL3SF,19279.25,19286.5,7.25,7.25,pedestrian_1-2_4886,lte,1.0
GQ2QUR8WMUE3,18590.5,18605.0,14.5,232.75,pedestrian_1-2_4907,lte,0.06229860365198711
SV3UXPQN3JEO,18900.0,18914.5,14.5,189.0,pedestrian_1-2_4931,lte,0.07671957671957672
UU3QF1QORBDT,19362.75,19377.0,14.25,70.75,pedestrian_1-2_4939,lte,0.20141342756183744
L7FMHA2A5MCY,18808.25,18823.0,14.75,338.75,pedestrian_1-2_4940,lte,0.043542435424354244
80VC1G5TNGAK,19373.5,19388.0,14.5,88.75,pedestrian_1-2_4950,lte,0.16338028169014085
4YSYCWU1KO1E,18493.5,18508.25,14.75,494.75,pedestrian_1-2_4955,lte,0.029813036887316825
WYBTUK2PSC8Z,19289.75,19304.25,14.5,292.25,pedestrian_1-2_4962,lte,0.04961505560307956
GO5V1U9W2CUK,18724.5,18738.5,14.0,324.25,pedestrian_1-2_5004,lte,0.04317656129529684
MI4KH0P4SYJW,19051.5,19065.5,14.0,54.0,pedestrian_1-2_5020,lte,0.25925925925925924
4QU43KN1H4QH,19196.75,19211.5,14.75,181.0,pedestrian_1-2_5033,lte,0.08149171270718232
6PY7WJX0Y4BO,19200.25,19214.75,14.5,247.5,pedestrian_1-2_505,lte,0.05858585858585859
GB1MEJSJSPVF,18327.25,18345.0,17.75,135.0,pedestrian_1-2_5092,lte,0.13148148148148148
KMPWRT5J9TAE,19387.0,19398.75,11.75,18.75,pedestrian_1-2_512,lte,0.6266666666666667
S0M2GSMUP1MG,19204.0,19218.5,14.5,210.5,pedestrian_1-2_518,lte,0.0688836104513064
6IKX387LFXXG,18694.5,18707.25,12.75,76.5,pedestrian_1-2_5210,lte,0.16666666666666666
QLX60IIFHZPQ,19012.5,19027.25,14.75,216.25,pedestrian_1-2_5244,lte,0.06820809248554913
PCS6KQY3MZGC,19365.75,19378.0,12.25,51.75,pedestrian_1-2_5245,lte,0.23671497584541062
SB4HSKODKD48,19153.75,19167.75,14.0,219.0,pedestrian_1-2_5248,lte,0.0639269406392694
07LTBKOXJNVQ,18951.75,18965.75,14.0,168.5,pedestrian_1-2_5252,lte,0.0830860534124629
FSD4RI8JTE10,18664.5,18679.25,14.75,212.75,pedestrian_1-2_5263,lte,0.06933019976498238
6I2CDCMZGEW3,19014.5,19029.5,15.0,180.0,pedestrian_1-2_5288,lte,0.08333333333333333
HWRAFNEAS1K7,18154.25,18168.5,14.25,258.25,pedestrian_1-2_5319,lte,0.05517909002904162
4OJQSYZMS2IH,18895.0,18909.75,14.75,311.25,pedestrian_1-2_5364,lte,0.04738955823293173
WW8NC57QDUMW,19350.75,19361.25,10.5,37.25,pedestrian_1-2_5369,lte,0.28187919463087246
IZAP056R1VNP,19337.25,19350.75,13.5,125.75,pedestrian_1-2_5414,lte,0.1073558648111332
G2YGDJ73YG1W,18283.0,18297.75,14.75,114.25,pedestrian_1-2_5421,lte,0.12910284463894967
SC931DB6CDCF,19272.25,19286.25,14.0,265.75,pedestrian_1-2_5428,lte,0.05268109125117592
E3KA532Z9F1K,18501.75,18516.25,14.5,346.25,pedestrian_1-2_5460,lte,0.04187725631768953
KT5FL8AZ73KI,18108.25,18122.25,14.0,234.5,pedestrian_1-2_5518,lte,0.05970149253731343
KG53B2105555,18144.25,18176.75,32.5,411.25,pedestrian_1-2_554,lte,0.0790273556231003
J3KIYNBTQ3XA,19109.75,19124.5,14.75,382.75,pedestrian_1-2_5595,lte,0.038536903984323974
81TTQDJFVW1M,18269.5,18283.25,13.75,47.25,pedestrian_1-2_5640,lte,0.291005291005291
JRBWV86M2XQ8,18932.25,18948.5,16.25,333.25,pedestrian_1-2_5641,lte,0.04876219054763691
QD1KR3WID9WM,18265.75,18280.5,14.75,258.25,pedestrian_1-2_5687,lte,0.057115198451113264
B1FLFDSS400N,18487.25,18517.25,30.0,83.25,pedestrian_1-2_573,lte,0.36036036036036034
QYY7QJIHZJ80,18211.0,18225.75,14.75,361.75,pedestrian_1-2_5739,lte,0.04077401520387008
KK9PZXI08M08,19137.5,19151.5,14.0,53.0,pedestrian_1-2_5745,lte,0.2641509433962264
V7IHD725RW2P,18935.25,18941.75,6.5,15.25,pedestrian_1-2_5752,lte,0.4262295081967213
NW9RXKLCSQTA,18308.75,18322.5,13.75,28.75,pedestrian_1-2_5753,lte,0.4782608695652174
PPN2AEFM7YLJ,18044.5,18058.75,14.25,159.75,pedestrian_1-2_5770,lte,0.0892018779342723
O3SC6BHVG28P,18837.25,18852.0,14.75,255.0,pedestrian_1-2_5788,lte,0.05784313725490196
VGCIL8ZMEBLE,18075.75,18090.5,14.75,146.5,pedestrian_1-2_5791,lte,0.10068259385665529
X3PNBYFD5RDG,18792.5,18807.25,14.75,302.25,pedestrian_1-2_582,lte,0.04880066170388751
N4N07GN3FC2G,18841.0,18855.0,14.0,266.25,pedestrian_1-2_584,lte,0.05258215962441314
JX0AKIA38064,19024.25,19037.5,13.25,64.75,pedestrian_1-2_5900,lte,0.20463320463320464
X8SSJ29VGP18,18694.0,18708.75,14.75,149.0,pedestrian_1-2_5927,lte,0.09899328859060402
FP6KPMIHBYLQ,18452.0,18466.25,14.25,218.5,pedestrian_1-2_593,lte,0.06521739130434782
4WCSD5EFOD7E,18373.75,18388.5,14.75,232.0,pedestrian_1-2_5943,lte,0.06357758620689655
XH99VGF5S065,18731.75,18746.5,14.75,119.5,pedestrian_1-2_5951,lte,0.12343096234309624
VI52NUFSYUES,19369.5,19382.0,12.5,33.75,pedestrian_1-2_597,lte,0.37037037037037035
8C9P5UJNR4SS,18359.25,18374.0,14.75,346.25,pedestrian_1-2_6007,lte,0.04259927797833935
OEVTPVMPW7C2,19193.0,19207.5,14.5,236.75,pedestrian_1-2_6013,lte,0.061246040126715945
